バイオメトリクス認証には，身体的特徴を抽出して認証する方式と行動的特徴を抽出して認証する方式がある。行動的特徴を用いているものはどれか。,2,血管の分岐点の分岐角度や分岐点間の長さから特徴を抽出して認証する。,署名するときの速度や筆圧から特徴を抽出して認証する。,どう孔から外側に向かって発生するカオス状のしわの特徴を抽出して認証する。,隆線によって形作られる紋様からマニーシャと呼ばれる特徴点を抽出して認証する。,平成27年春期 午前問41
データベースで管理されるデータの暗号化に用いることができ，かつ，暗号化と復号とで同じ鍵を使用する暗号化方式はどれか。,1,AES,PKI,RSA,SHA-256,平成27年春期 午前問39
ディジタル署名における署名鍵の用い方と，ディジタル署名を行う目的のうち，適切なものはどれか。,3,受信者が署名鍵を使って，暗号文を元のメッセージに戻すことができるようにする。,送信者が固定文字列を付加したメッセージを，署名鍵を使って暗号化することによって，受信者がメッセージの改ざん部位を特定できるようにする。,送信者が署名鍵を使って署名を作成し，それをメッセージに付加することによって，受信者が送信者を確認できるようにする。,送信者が署名鍵を使ってメッセージを暗号化することによって，メッセージの内容を関係者以外に分からないようにする。,平成27年春期 午前問38
キーロガーの悪用例はどれか。,2,通信を行う2者間の経路上に割り込み，両者が交換する情報を収集し，改ざんする。,ネットバンキング利用時に，利用者が入力したパスワードを収集する。,ブラウザでの動画閲覧時に，利用者の意図しない広告を勝手に表示する。,ブラウザの起動時に，利用者がインストールしていないツールバーを勝手に表示する。,平成27年春期 午前問37
IPv4のグローバルIPアドレスはどれか。,1,118.151.146.138,127.158.32.134,172.22.151.43,192.168.38.158,平成27年春期 午前問36
TCP/IPを利用している環境で，電子メールに画像データなどを添付するための規格はどれか。,2,JPEG,MIME,MPEG,SMTP,平成27年春期 午前問35
IPv6のIPアドレスは何ビットか。,3,32,64,128,256,平成27年春期 午前問34
LAN間接続装置に関する記述のうち，適切なものはどれか。,3,ゲートウェイは，OSI基本参照モデルにおける第1～3層だけのプロトコルを変換する。,ブリッジは，IPアドレスを基にしてフレームを中継する。,リピータは，同種のセグメント間で信号を増幅することによって伝送距離を延長する。,ルータは，MACアドレスを基にしてフレームを中継する。,平成27年春期 午前問33
CSMA/CD方式のLANに接続されたノードの送信動作として，適切なものはどれか。,2,各ノードに論理的な順位付けを行い，送信権を順次受け渡し，これを受け取ったノードだけが送信を行う。,各ノードは伝送媒体が使用中かどうかを調べ，使用中でなければ送信を行う。衝突を検出したらランダムな時間経過後に再度送信を行う。,各ノードを環状に接続して，送信権を制御するための特殊なフレームを巡回させ，これを受け取ったノードだけが送信を行う。,タイムスロットを割り当てられたノードだけが送信を行う。,平成27年春期 午前問32
10Mバイトのデータを100000ビット／秒の回線を使って転送するとき，転送時間は何秒か。ここで，回線の伝送効率を50%とし，1Mバイト＝10^6バイトとする。,4,200,400,800,1600,平成27年春期 午前問31
新たにデータ項目の命名規約を設ける場合，次の命名規約だけでは回避できない問題はどれか。     〔命名規約〕     (1):データ項目名の末尾には必ず"名"，"コード"，"数"，"金額"，"年月日"などの区分語を付与し，区分語ごとに定めたデータ型にする。     (2):データ項目名と意味を登録した辞書を作成し，異音同義語や同音異義語が発生しないようにする。,2,データ項目"受信年月日"のデータ型として，日付型と文字列型が混在する。,データ項目"受注金額"の取り得る値の範囲がテーブルによって異なる。,データ項目"賞与金額"と同じ意味で"ボーナス金額"というデータ項目がある。,データ項目"取引先"が，"取引先コード"か"取引先名"か，判別できない。,平成27年春期 午前問29
クライアントサーバシステムにおいて，クライアント側からストアドプロシージャを利用したときの利点として，適切なものはどれか。,1,クライアントとサーバ間の通信量を削減できる。,サーバ内でのデータベースファイルへのアクセス量を削減できる。,サーバのメモリ使用量を削減できる。,データベースファイルの格納領域を削減できる。,平成27年春期 午前問27
DBMSが，3層スキーマアーキテクチャを採用する目的として，適切なものはどれか。,3,関係演算によって元の表から新たな表を導出し，それが実在しているように見せる。,対話的に使われるSQL文を，アプリケーションプログラムからも使えるようにする。,データの物理的な格納構造を変更しても，アプリケーションプログラムに影響が及ばないようにする。,プログラム言語を限定して，アプリケーションプログラムとDBMSを緊密に結合する。,平成27年春期 午前問26
テクスチャマッピングを説明したものはどれか。,4,光源からの反射や屈折，透過を計算し描画していく。,光源と物体の形状などに基づいて，表示するときに陰影をつける。,表示画面からはみ出す箇所をあらかじめ見つけ，表示対象から外す。,物体の表面に画像を貼り付けることによって，表面の質感を表現する。,平成27年春期 午前問25
ビットマップフォントよりも，アウトラインフォントの利用が適しているケースはどれか。,4,英数字だけでなく，漢字も表示する。,各文字の幅を一定にして表示する。,画面上にできるだけ高速に表示する。,文字を任意の倍率で拡大して表示する。,平成27年春期 午前問24
SRAMと比較した場合のDRAMの特徴はどれか。,3,主にキャッシュメモリとして使用される。,データを保持するためのリフレッシュ又はアクセス動作が不要である。,メモリセル構成が単純なので，ビット当たりの単価が安くなる。,メモリセルにフリップフロップを用いてデータを保存する。,平成27年春期 午前問22
出力待ちの印刷要求を，同一機種の3台のプリンタA～CのうちAから順に空いているプリンタに割り当てる(Cの次は再びAに戻る)システムがある。印刷要求の印刷時間が出力待ちの順に，5，12，4，3，10，4(分)である場合，印刷に要した時間が長い順にプリンタを並べたものはどれか。ここで，初期状態ではプリンタはすべて空いているものとする。,1,A，B，C,B，A，C,B，C，A,C，B，A,平成27年春期 午前問21
ページング方式の仮想記憶において，ページ置換えアルゴリズムにLRU方式を採用する。主記憶に割り当てられるページ枠が4のとき，ページ1，2，3，4，5，2，1，3，2，6の順にアクセスすると，ページ6をアクセスする時点で置き換えられるページはどれか。ここで，初期状態では主記憶にどのページも存在しないものとする。,4,1,2,4,5,平成27年春期 午前問20
ノンプリエンプティブなスケジューリング方式の説明として，適切なものはどれか。,3,新しいタスクが実行可能状態になるたびに，各タスクの残りの実行時間を評価し，その時間が短いものから順に実行する。,実行状態としたタスクが決められた時間内に待ち状態に遷移しないときに，そのタスクを中断して実行待ち行列にある次のタスクを実行状態とする。,実行状態としたタスクが自ら待ち状態に遷移するか終了するまで，他のタスクを実行状態とすることができない。,タスクが実行可能状態になったときに，そのタスクの優先度と，その時，実行状態であるタスクの優先度とを比較して，優先度が高い方のタスクを実行状態とする。,平成27年春期 午前問19
仮想記憶方式のコンピュータシステムにおいて処理の多重度を増やしたところ，ページイン，ページアウトが多発して，システムの応答速度が急激に遅くなった。このような現象を何というか。,2,オーバレイ,スラッシング,メモリコンパクション,ロールアウト,平成27年春期 午前問18
スプーリングの説明として，適切なものはどれか。,4,キーボードからの入力データを主記憶のキューに一旦保存しておく。,システムに投入されたジョブの実行順序を，その特性や優先順位に応じて決定する。,通信データを直接通信相手に送らず，あらかじめ登録しておいた代理に送る。,プリンタなどの低速な装置への出力データを一旦高速な磁気ディスクに格納しておき，その後に目的の装置に出力する。,平成27年春期 午前問17
コンピュータシステムの信頼性に関する記述のうち，適切なものはどれか。,4,システムの遠隔保守は，MTTRを長くし，稼働率を向上させる。,システムの稼働率は，MTTRとMTBFを長くすることによって向上する。,システムの構成が複雑なほど，MTBFは長くなる。,システムの予防保守は，MTBFを長くするために行う。,平成27年春期 午前問16
稼働率が最も高いシステム構成はどれか。ここで，並列に接続したシステムは，少なくともそのうちのどれか一つが稼働していればよいものとする。,2,稼働率70％の同一システムを四つ並列に接続,稼働率80％の同一システムを三つ並列に接続,稼働率90％の同一システムを二つ並列に接続,稼働率99％の単一システム,平成27年春期 午前問15
仮想化マシン環境を物理マシン20台で運用しているシステムがある。次の運用条件のとき，物理マシンが最低何台停止すると縮退運転になるか。     〔運用条件〕     (1):物理マシンが停止すると，そこで稼働していた仮想マシンは他の全ての物理マシンで均等に稼働させ，使用していた資源も同様に配分する。     (2):物理マシンが20台のときに使用する資源は，全ての物理マシンにおいて70%である。     (3):1台の物理マシンで使用している資源が90%を超えた場合，システム全体が縮退運転となる。     (4):(1)～(3)以外の条件は考慮しなくてよい。,4,2,3,4,5,平成27年春期 午前問13
回転数が4200回／分で，平均位置決め時間が5ミリ秒の磁気ディスク装置がある。この磁気ディスク装置の平均待ち時間は約何ミリ秒か。ここで，平均待ち時間は，平均位置決め時間と平均回転待ち時間の合計である。,3,7,10,12,14,平成27年春期 午前問12
メモリのエラー検出及び訂正にECCを利用している。データバス幅 2nビットに対して冗長ビットがn＋2ビット必要なとき，128ビットのデータバス幅に必要な冗長ビットは何ビットか。,3,7,8,9,10,平成27年春期 午前問10
Javaのプログラムにおいて，よく使われる機能などを部品化し，再利用できるようにコンポーネント化するための仕様はどれか。,1,JavaBeans,JavaScript,Javaアプリケーション,Javaアプレット,平成27年春期 午前問8
再入可能プログラムの特徴はどれか。,4,主記憶上のどこのアドレスに配置しても，実行することができる。,手続の内部から自分自身を呼び出すことができる。,必要な部分を補助記憶装置から読み込みながら動作する。主記憶領域の大きさに制限があるときに，有効な手法である。,複数のタスクからの呼出しに対して，並行して実行されても，それぞれのタスクに正しい結果を返す。,平成27年春期 午前問7
整列されたn個のデータの中から，求める要素を2分探索法で探索する。この処理の計算量のオーダを表す式はどれか。,1,log n,n,n^2,n log n,平成27年春期 午前問6
キューに関する記述として，最も適切なものはどれか。,2,最後に格納されたデータが最初に取り出される。,最初に格納されたデータが最初に取り出される。,添字を用いて特定のデータを参照する。,二つ以上のポインタを用いてデータの階層関係を表現する。,平成27年春期 午前問5
桁落ちの説明として，適切なものはどれか。,1,値がほぼ等しい浮動小数点数同士の減算において，有効桁数が大幅に減ってしまうことである。,演算結果が，扱える数値の最大値を超えることによって生じる誤差のことである。,浮動小数点数の演算結果について，最小の桁より小さい部分の四捨五入，切上げ又は切捨てを行うことによって生じる誤差のことである。,浮動小数点の加算において，一方の数値の下位の桁が結果に反映されないことである。,平成27年春期 午前問2
