ある製品の設定価格と需要の関係が1次式で表せるとき，aに入れる適切な数値はどれか。     (1):設定価格を3000円にすると，需要は0個になる。     (2):設定価格を1000円にすると，需要は60000個になる。     (3):設定価格を1500円にすると，需要は"a"個になる。,4,30000,35000,40000,45000,平成30年秋期 午前問68
プロダクトライフサイクルにおける成長期の特徴はどれか。,1,市場が製品の価値を理解し始める。製品ラインもチャネルも拡大しなければならない。この時期は売上も伸びるが，投資も必要である。,需要が大きくなり，製品の差別化や市場の細分化が明確になってくる。競争者間の競争も激化し，新品種の追加やコストダウンが重要となる。,需要が減ってきて，撤退する企業も出てくる。この時期の強者になれるかどうかを判断し，代替市場への進出なども考える。,需要は部分的で，新規需要開拓が勝負である。特定ターゲットに対する信念に満ちた説得が必要である。,平成30年秋期 午前問67
企画，要件定義，システム開発，ソフトウェア実装，ハードウェア実装，保守から成る一連のプロセスにおいて，要件定義プロセスで実施すべきものはどれか。,1,システムに関わり合いをもつ利害関係者の種類を識別し，利害関係者のニーズ，要望及び課せられる制約条件を識別する。,事業の目的，目標を達成するために必要なシステム化の方針，及びシステムを実現するための実施計画を立案する。,目的とするシステムを得るために，システムの機能及び能力を定義し，システム方式設計によってハードウェア，ソフトウェアなどによる実現方式を確立する。,利害関係者の要件を満足するソフトウェア製品又はソフトウェアサービスを得るための，方式設計と適格性の確認を実施する。,平成30年秋期 午前問65
システム化計画の立案において実施すべき事項はどれか。,2,画面や帳票などのインタフェースを決定し，設計書に記載するために，要件定義書を基に作業する。,システム構築の組織体制を策定するとき，業務部門，情報システム部門の役割分担を明確にし，費用の検討においては開発，運用及び保守の費用の算出基礎を明確にしておく。,システムの起動・終了，監視，ファイルメンテナンスなどを計画的に行い，業務が円滑に遂行していることを確認する。,システムを業務及び環境に適合するように維持管理を行い，修正依頼が発生した場合は，その内容を分析し，影響を明らかにする。,平成30年秋期 午前問64
SOAを説明したものはどれか。,2,業務体系，データ体系，適用処理体系，技術体系の四つの主要概念から構成され，業務とシステムの最適化を図る。,サービスというコンポーネントからソフトウェアを構築することによって，ビジネス変化に対応しやすくする。,データフローダイアグラムを用い，情報に関するモデルと機能に関するモデルを同時に作成する。,連接，選択，反復の三つの論理構造の組合せで，コンポーネントレベルの設計を行う。,平成30年秋期 午前問63
BPOを説明したものはどれか。,3,自社ではサーバを所有せずに，通信事業者などが保有するサーバの処理能力や記憶容量の一部を借りてシステムを運用することである。,自社ではソフトウェアを所有せずに，外部の専門業者が提供するソフトウェアの機能をネットワーク経由で活用することである。,自社の管理部門やコールセンタなど特定部門の業務プロセス全般を，業務システムの運用などと一体として外部の専門業者に委託することである。,自社よりも人件費の安い派遣会社の社員を活用することによって，ソフトウェア開発の費用を低減させることである。,平成30年秋期 午前問62
IT投資評価を，個別プロジェクトの計画，実施，完了に応じて，事前評価，中間評価，事後評価を行う。事前評価について説明したものはどれか。,4,計画と実績との差異及び原因を詳細に分析し，投資額や効果目標の変更が必要かどうかを判断する。,事前に設定した効果目標の達成状況を評価し，必要に応じて目標を達成するための改善策を検討する。,投資効果の実現時期と評価に必要なデータ収集方法を事前に計画し，その時期に合わせて評価を行う。,投資目的に基づいた効果目標を設定し，実施可否判断に必要な情報を上位マネジメントに提供する。,平成30年秋期 午前問61
我が国の証券取引所に上場している企業において，内部統制の整備及び運用に最終的な責任を負っている者は誰か。,4,株主,監査役,業務担当者,経営者,平成30年秋期 午前問60
外部保管のために専門業者にバックアップ媒体を引き渡す際の安全性について，セキュリティ監査を実施した。その結果として判明した状況のうち，監査人が指摘事項として監査報告書に記載すべきものはどれか。,4,委託元責任者が，一定期間ごとに，専門業者における媒体保管状況を確認する契約を結んだ上で引き渡している。,委託元責任者が，専門業者との間で，機密保持条項を盛り込んだ業務委託契約を結んだ上で引き渡している。,委託元担当者が，専用の記録簿に，引渡しの都度，日付と内容を記入し，専門業者から受領印をもらっている。,委託元担当者が，バックアップ媒体を段ボール箱に入れ，それを専門業者に引き渡している。,平成30年秋期 午前問59
JIS Q 27001:2014(情報セキュリティマネジメントシステム－要求事項)に基づいてISMS内部監査を行った結果として判明した状況のうち，監査人が指摘事項として監査報告書に記載すべきものはどれか。,4,USBメモリの使用を，定められた手順に従って許可していた。,個人情報の誤廃棄事故を主務官庁などに，規定されたとおりに報告していた。,マルウェアスキャンでスパイウェアが検知され，駆除されていた。,リスクアセスメントを実施した後に，リスク受容基準を決めた。,平成30年秋期 午前問58
次の条件でITサービスを提供している。SLAを満たすことのできる，1か月のサービス時間帯中の停止時間は最大何時間か。ここで，1か月の営業日数は30日とし、サービス時間帯中は，保守などのサービス計画停止は行わないものとする。     〔SLAの条件〕     ・サービス時間帯は，営業日の午前8時から午後10時までとする。     ・可用性を99.5%以上とする。,2,0.3,2.1,3.0,3.6,平成30年秋期 午前問57
システム障害が発生したときにシステムを初期状態に戻して再開する方法であり，更新前コピー又は更新後コピーの前処理を伴わないシステム開始のことであって，初期プログラムロードとも呼ばれるものはどれか。,2,ウォームスタート,コールドスタート,ロ－ルバック,ロールフォワード,平成30年秋期 午前問56
キャパシティ管理における将来のコンポーネント，並びにサービスの容量・能力及びパフォーマンスを予想する活動のうち，傾向分析はどれか。,1,特定の資源の利用状況を時系列に把握して，将来における利用の変化を予測する。,待ち行列理論などの数学的技法を利用して，サービスの応答時間及びスループットを予測する。,模擬的にトランザクションを発生させて，サービスの応答時間及びスループットを予測する。,モデル化の第一段階として，現在達成されているパフォーマンスを正確に反映したモデルを作成する。,平成30年秋期 午前問55
ある新規システムの機能規模を見積もったところ，500FP(ファンクションポイント)であった。このシステムを構築するプロジェクトには，開発工数のほかに，システム導入と開発者教育の工数が，合計で10人月必要である。また，プロジェクト管理に，開発と導入・教育を合わせた工数の10%を要する。このプロジェクトに要する全工数は何人月か。ここで，開発の生産性は1人月当たり10FPとする。,4,51,60,65,66,平成30年秋期 午前問54
ソフトウェア開発プロジェクトにおいてWBS(Work Breakdown Structure)を使用する目的として，適切なものはどれか。,4,開発の期間と費用がトレードオフの関係にある場合に，総費用の最適化を図る。,作業の順序関係を明確にして，重点管理すべきクリティカルパスを把握する。,作業の日程を横棒(バー)で表して，作業の開始や終了時点，現時点の進捗を明確にする。,作業を階層的に詳細化して，管理可能な大きさに細分化する。,平成30年秋期 午前問51
XP(Extreme Programming)のプラクティスの説明のうち，適切なものはどれか。,2,顧客は単体テストの仕様に責任をもつ。,コードの結合とテストを継続的に繰り返す。,コードを作成して結合できることを確認した後，テストケースを作成する。,テストを通過したコードは，次のイテレーションまでリファクタリングしない。,平成30年秋期 午前問50
オブジェクト指向における"委譲"に関する説明として，適切なものはどれか。,2,あるオブジェクトに対して操作を適用したとき，関連するオブジェクトに対してもその操作が自動的に適用される仕組み,あるオブジェクトに対する操作をその内部で他のオブジェクトに依頼する仕組み,下位のクラスが上位のクラスの属性や操作を引き継ぐ仕組み,複数のオブジェクトを部分として用いて，新たな一つのオブジェクトを生成する仕組み,平成30年秋期 午前問49
モジュール間の情報の受渡しがパラメタだけで行われる，結合度が最も弱いモジュール結合はどれか。,3,共通結合,制御結合,データ結合,内容結合,平成30年秋期 午前問48
オブジェクト指向におけるクラスとインスタンスとの関係のうち，適切なものはどれか。,2,インスタンスはクラスの仕様を定義したものである。,クラスの定義に基づいてインスタンスが生成される。,一つのインスタンスに対して，複数のクラスが対応する。,一つのクラスに対して，インスタンスはただ一つ存在する。,平成30年秋期 午前問47
UML2.0のシーケンス図とコミュニケーション図のどちらにも表現されるものはどれか。,4,イベントとオブジェクトの状態,オブジェクトがある状態にとどまる最短時間及び最長時間,オブジェクトがメッセージを処理している期間,オブジェクト間で送受信されるメッセージ,平成30年秋期 午前問46
セキュアブートの説明はどれか。,3,BIOSにパスワードを設定し，PC起動時にBIOSのパスワード入力を要求することによって，OSの不正な起動を防ぐ技術,HDDにパスワードを設定し，PC起動時にHDDのパスワード入力を要求することによって，OSの不正な起動を防ぐ技術,PCの起動時にOSやドライバのディジタル署名を検証し，許可されていないものを実行しないようにすることによって，OS起動前のマルウェアの実行を防ぐ技術,マルウェア対策ソフトをスタートアッププログラムに登録し，OS起動時に自動的にマルウェアスキャンを行うことによって，マルウェアの被害を防ぐ技術,平成30年秋期 午前問43
IDSの機能はどれか。,3,PCにインストールされているソフトウェア製品が最新のバージョンであるかどうかを確認する。,検査対象の製品にテストデータを送り，製品の応答や挙動から脆(ぜい)弱性を検出する。,サーバやネットワークを監視し，侵入や侵害を検知した場合に管理者へ通知する。,情報システムの運用管理状況などの情報セキュリティ対策状況と企業情報を入力し，組織の情報セキュリティへの取組み状況を自己診断する。,平成30年秋期 午前問42
ボットネットにおけるC&Cサーバの役割として，適切なものはどれか。,4,Webサイトのコンテンツをキャッシュし，本来のサーバに代わってコンテンツを利用者に配信することによって，ネットワークやサーバの負荷を軽減する。,外部からインターネットを経由して社内ネットワークにアクセスする際に，CHAPなどのプロトコルを用いることによって，利用者認証時のパスワードの盗聴を防止する。,外部からインターネットを経由して社内ネットワークにアクセスする際に，チャレンジレスポンス方式を採用したワンタイムパスワードを用いることによって，利用者認証時のパスワードの盗聴を防止する。,侵入して乗っ取ったコンピュータに対して，他のコンピュータへの攻撃などの不正な操作をするよう，外部から命令を出したり応答を受け取ったりする。,平成30年秋期 午前問41
組織的なインシデント対応体制の構築や運用を支援する目的でJPCERT/CCが作成したものはどれか。,1,CSIRTマテリアル,ISMSユーザーズガイド,証拠保全ガイドライン,組織における内部不正防止ガイドライン,平成30年秋期 午前問40
共通鍵暗号方式の特徴はどれか。,3,暗号化通信に使用する場合，鍵を相手と共有する必要があり，事前に平文で送付することが推奨されている。,暗号化通信をする相手が1人の場合，使用する鍵の個数は公開鍵暗号方式よりも多い。,同じ程度の暗号強度をもつ鍵長を選んだ場合，公開鍵暗号方式と比較して，暗号化や復号に必要な時間が短い。,鍵のペアを生成し，一方の鍵で文書を暗号化すると，他方の鍵でだけ復号することができる。,平成30年秋期 午前問38
AES-256で暗号化されていることが分かっている暗号文が与えられているとき，ブルートフォース攻撃で鍵と解読した平文を得るまでに必要な試行回数の最大値はどれか。,4,256,2^128,2^255,2^256,平成30年秋期 午前問37
アプリケーションソフトウェアにディジタル署名を施す目的はどれか。,1,アプリケーションソフトウェアの改ざんを利用者が検知できるようにする。,アプリケーションソフトウェアの使用を特定の利用者に制限する。,アプリケーションソフトウェアの著作権が作成者にあることを証明する。,アプリケーションソフトウェアの利用者による修正や改変を不可能にする。,平成30年秋期 午前問36
携帯電話網で使用される通信規格の名称であり，次の三つの特徴をもつものはどれか。     (1)全ての通信をパケット交換方式で処理する。     (2)複数のアンテナを使用するMIMOと呼ばれる通信方式が利用可能である。     (3)国際標準化プロジェクト3GPP(3rd Generation Partnership Project)で標準化されている。,1,LTE(Long Term Evolution),MAC(Media Access Control),MDM(Mobile Device Management),VoIP(Voice over Internet Protocol),平成30年秋期 午前問35
インターネットにおける電子メールの規約で，ヘッダフィールドの拡張を行い，テキストだけでなく，音声，画像なども扱えるようにしたものはどれか。,3,HTML,MHS,MIME,SMTP,平成30年秋期 午前問34
TCP/IPネットワークでDNSが果たす役割はどれか。,4,PCやプリンタなどからのIPアドレス付与の要求に対して，サーバに登録してあるIPアドレスの中から使用されていないIPアドレスを割り当てる。,サーバにあるプログラムを，サーバのIPアドレスを意識することなく，プログラム名の指定だけで呼び出すようにする。,社内のプライベートIPアドレスをグローバルIPアドレスに変換し，インターネットへのアクセスを可能にする。,ドメイン名やホスト名などとIPアドレスとを対応付ける。,平成30年秋期 午前問33
LAN間接続装置に関する記述のうち，適切なものはどれか。,3,ゲートウェイは，OSI基本参照モデルにおける第1～3層だけのプロトコルを変換する。,ブリッジは，IPアドレスを基にしてフレームを中継する。,リピータは，同種のセグメント間で信号を増幅することによって伝送距離を延長する。,ルータは，MACアドレスを基にしてフレームを中継する。,平成30年秋期 午前問32
1.5Mビット／秒の伝送路を用いて12Mバイトのデータを転送するために必要な伝送時間は何秒か。ここで，伝送路の伝送効率を50%とする。,4,16,32,64,128,平成30年秋期 午前問31
データベースが格納されている記憶媒体に故障が発生した場合，バックアップファイルとログを用いてデータベースを回復する操作はどれか。,4,アーカイブ,コミット,チェックポイントダンプ,ロールフォワード,平成30年秋期 午前問30
ロックの粒度に関する説明のうち，適切なものはどれか。,1,データを更新するときに，粒度を大きくすると，他のトランザクションの待ちが多くなり，全体のスループットが低下する。,同一のデータを更新するトランザクション数が多いときに，粒度を大きくすると，同時実行できるトランザクション数が増える。,表の全データを参照するときに，粒度を大きくすると，他のトランザクションのデータ参照を妨げないようにできる。,粒度を大きくすると，含まれるデータ数が多くなるので，一つのトランザクションでかけるロックの個数が多くなる。,平成30年秋期 午前問29
データ項目の命名規約を設ける場合，次の命名規約だけでは回避できない事象はどれか。     〔命名規約〕     (1)データ項目名の末尾には必ず"名"，"コード"，"数"，"金額"，"年月日"などの区分語を付与し，区分語ごとに定めたデータ型にする。     (2)データ項目名と意味を登録した辞書を作成し，異音同義語や同音異義語が発生しないようにする。,2,データ項目"受信年月日"のデータ型として，日付型と文字列型が混在する。,データ項目"受注金額"の取り得る値の範囲がテーブルによって異なる。,データ項目"賞与金額"と同じ意味で"ボーナス金額"というデータ項目がある。,データ項目"取引先"が，"取引先コード"か"取引先名"か，判別できない。,平成30年秋期 午前問27
液晶ディスプレイなどの表示装置において，傾いた直線を滑らかに表示する手法はどれか。,1,アンチエイリアシング,シェーディング,テクスチャマッピング,バンプマッピング,平成30年秋期 午前問25
二次電池(充電式電池)はどれか。,4,アルカリマンガン乾電池,酸化銀電池,燃料電池,リチウムイオン電池,平成30年秋期 午前問23
DRAMの説明として，適切なものはどれか。,4,1バイト単位でデータの消去及び書込みが可能な不揮発性のメモリであり，電源遮断時もデータ保持が必要な用途に用いられる。,不揮発性のメモリでNAND型又はNOR型があり，SSDに用いられる。,メモリセルはフリップフロップで構成され，キャッシュメモリに用いられる。,リフレッシュ動作が必要なメモリであり，PCの主記憶として用いられる。,平成30年秋期 午前問21
リンカの機能として，適切なものはどれか。,3,作成したプログラムをライブラリに登録する。,実行に先立ってロードモジュールを主記憶にロードする。,相互参照の解決などを行い，複数の目的モジュールなどから一つのロードモジュールを生成する。,プログラムの実行を監視し，ステップごとに実行結果を記録する。,平成30年秋期 午前問20
手続型言語のコンパイラが行う処理のうち，最初に行う処理はどれか。,4,意味解析,構文解析,最適化,字句解析,平成30年秋期 午前問19
スケジューリングに関する記述のうち，ラウンドロビン方式の説明として，適切なものはどれか。,1,各タスクに，均等にCPU時間を割り当てて実行させる方式である。,各タスクに，ターンアラウンドタイムに比例したCPU時間を割り当てて実行させる方式である。,各タスクの実行イベント発生に応じて，リアルタイムに実行させる方式である。,各タスクを，優先度の高い順に実行させる方式である。,平成30年秋期 午前問18
スプーリング機能の説明として，適切なものはどれか。,3,あるタスクを実行しているときに，入出力命令の実行によってCPUが遊休(アイドル)状態になると，ほかのタスクにCPUを割り当てる。,実行中のプログラムを一時中断して，制御プログラムに制御を移す。,主記憶装置と低速の入出力装置との間のデータ転送を，補助記憶装置を介して行うことによって，システム全体の処理能力を高める。,多数のバッファからなるバッファプールを用意し，主記憶にあるバッファにアクセスする確率を上げることによって，補助記憶装置のアクセス時間を短縮する。,平成30年秋期 午前問17
稼働状況が継続的に監視されているシステムがある。稼働して数年後に新規業務をシステムに適用する場合に実施する，キャパシティプランニングの作業項目の順序として，適切なものはどれか。     〔キャパシティプランニングの作業項目〕     ①システム構成の案について，適正なものかどうかを評価し，必要があれば見直しを行う。     ②システム特性に合わせて，サーバの台数，並列分散処理の実施の有無など，必要なシステム構成の案を検討する。     ③システムの稼働状況から，ハードウェアの性能情報やシステム固有の環境を把握する。     ④利用者などに新規業務をヒアリングし，想定される処理件数や処理に要する時間といったシステムに求められる要件を把握する。,2,③，②，④，①,③，④，②，①,④，②，①，③,④，③，①，②,平成30年秋期 午前問14
Webシステムにおいて，Webサーバとアプリケーション(AP)サーバを異なる物理サーバに配置する場合のメリットとして，適切なものはどれか。,4,Webサーバにクライアントの実行環境が実装されているので，リクエストのたびにクライアントとAPサーバの間で画面データをやり取りする必要がなく，データ通信量が少なくて済む。,Webブラウザの文字コード体系とAPサーバの文字コード体系の違いをWebサーバが吸収するので，文字化けが発生しない。,Webブラウザの文字コード体系とAPサーバの文字コード体系の違いをWebサーバが吸収するので，文字化けが発生しない。,負荷が軽い静的コンテンツへのリクエストはWebサーバで処理し，負荷が重い動的コンテンツへのリクエストはAPサーバで処理するように，クライアントからのリクエストの種類に応じて処理を分担できる。,平成30年秋期 午前問13
USB3.0の説明として，適切なものはどれか。,4,1クロックで2ビットの情報を伝送する4対の信号線を使用し，最大1Gビット／秒のスループットをもつインタフェースである。,PCと周辺機器とを接続するATA仕様をシリアル化したものである。,音声，映像などに適したアイソクロナス転送を採用しており，ブロードキャスト転送モードをもつシリアルインタフェースである。,スーパースピードと呼ばれる5Gビット／秒のデータ転送モードをもつシリアルインタフェースである。,平成30年秋期 午前問12
メモリのエラー検出及び訂正にECCを利用している。データバス幅 2nビットに対して冗長ビットがn＋2ビット必要なとき，128ビットのデータバス幅に必要な冗長ビットは何ビットか。,3,7,8,9,10,平成30年秋期 午前問11
割込み処理の終了後に割込みによって中断された処理を割り込まれた場所から再開するために，割込み発生時にプロセッサが保存するものはどれか。,3,インデックスレジスタ,データレジスタ,プログラムカウンタ,命令レジスタ,平成30年秋期 午前問10
Javaの特徴に関する説明として，適切なものはどれか。,4,オブジェクト指向言語であり，複数のスーパクラスを指定する多重継承が可能である。,整数や文字は常にクラスとして扱われる。,ポインタ型があるので，メモリ上のアドレスを直接参照できる。,メモリ管理のためのガーベジコレクションの機能がある。,平成30年秋期 午前問8
プログラムのコーディング規約に規定する事項のうち，適切なものはどれか。,4,局所変数は，用途が異なる場合でもデータ型が同じならば，できるだけ同一の変数を使うようにする。,処理性能を向上させるために，ループの制御変数には浮動小数点型変数を使用する。,同様の計算を何度も繰り返すときは，関数の再帰呼出しを用いる。,領域割付け関数を使用するときは，割付けができなかったときの処理を記述する。,平成30年秋期 午前問7
クイックソートの処理方法を説明したものはどれか。,3,既に整列済みのデータ列の正しい位置に，データを追加する操作を繰り返していく方法である。,データ中の最小値を求め，次にそれを除いた部分の中から最小値を求める。この操作を繰り返していく方法である。,適当な基準値を選び，それより小さな値のグループと大きな値のグループにデータを分割する。同様にして，グループの中で基準値を選び，それぞれのグループを分割する。この操作を繰り返していく方法である。,隣り合ったデータの比較と入替えを繰り返すことによって，小さな値のデータを次第に端のほうに移していく方法である。,平成30年秋期 午前問6
AIにおける機械学習の説明として，最も適切なものはどれか。,1,記憶したデータから特定のパターンを見つけ出すなどの，人が自然に行っている学習能力をコンピュータにもたせるための技術,コンピュータ，機械などを使って，生命現象や進化のプロセスを再現するための技術,特定の分野の専門知識をコンピュータに入力し，入力された知識を用いてコンピュータが推論する技術,人が双方向学習を行うために，Webシステムなどの情報技術を用いて，教材や学習管理能力をコンピュータにもたせるための技術,平成30年秋期 午前問3
16進数の小数0.248を10進数の分数で表したものはどれか。,4,31／32,31／125,31／512,73／512,平成30年秋期 午前問1
